Kaggle_ID,Date,Hour,Temperature,Humidity,Wind speed,Visibility,Dew point temperature,Solar Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,Record_id,Rented Bike Count
228,10/7/2018,5,20.6,97,0.6,2000,20.1,0.0,0.0,0.0,Summmer,No Holiday,Yes,982817,164
229,22/04/2018,6,14.6,42,0.5,2000,1.8,0.0,0.0,0.0,Sproing,No Holiday,Yes,1202599,143
230,4/12/2017,16,-0.2,23,4.7,2000,-18.8,0.55,0.0,0.0,Winteer,No Holiday,Yes,2182729,353
231,10/11/2018,8,,85,0.3,313,6.9,0.07,0.0,0.0,Autum,No Holiday,Yes,3562536,617
232,29/06/2018,11,24.8,74,1.8,644,19.8,,0.0,0.0,Summer,No Holiday,Yes,4885667,901
233,19/02/2018,19,3.6,55,1.6,728,-4.6,0.0,0.0,0.0,Winteer,No Holiday,Yes,3080873,528
234,3/8/2018,3,31.2,68,1.4,968,24.5,0.0,,0.0,Summr,No Holiday,Yes,1733804,323
235,12/7/2018,-9,,59,,1399,4.8,0.58,0.2,0.1,Sproing,Holiday,No,7507801,1478
236,20/08/2018,4,26.2,65,1.1,1542,19.0,0.0,0.0,0.0,Summmer,No Holiday,Yes,1465424,193
237,1/10/2018,-4,12.2,59,1.7,1472,4.9,0.52,0.1,0.1,Sproing,No Holiday,No,2366784,340
238,22/11/2018,-3,12.4,60,1.8,1440,4.3,0.6,0.2,0.1,Spring,No Holiday,No,1035303,13
239,20/12/2017,10,-5.4,56,1.1,1751,-12.8,0.28,0.0,2.0,Wonter,No Holiday,Yes,1517317,172
240,4/5/2018,19,15.5,46,2.6,1782,3.9,0.34,0.0,0.0,Sprng,No Holiday,Yes,10613832,1932
241,27/05/2018,19,21.7,38,,1857,6.7,0.27,0.0,0.0,Spring,No Holiday,Yes,11318302,2178
242,23/04/2018,8,8.8,95,2.8,519,8.0,,5.0,0.0,Spring,No Holiday,Yes,338994,27
243,4/6/2018,21,22.6,62,1.1,1363,14.9,0.0,0.0,0.0,Sumer,No Holiday,Yes,12948367,2434
244,1/4/2018,21,16.9,81,1.9,472,13.6,0.0,0.0,0.0,Sprng,No Holiday,Yes,5931053,1036
245,11/4/2018,21,11.0,34,2.1,2000,-4.2,0.0,0.0,0.0,Spring,No Holiday,No,593927,0
246,19/10/2018,0,10.3,67,1.5,2000,4.4,0.0,0.0,0.0,Auttumn,No Holiday,Yes,3449336,653
247,15/08/2018,11,35.4,44,1.2,1887,21.2,2.58,0.0,0.0,Summmer,Holiday,Yes,3920102,598
248,13/03/2018,14,18.3,43,2.2,1509,5.4,2.43,0.0,0.0,Spring,No Holiday,Yes,4333065,726
249,21/01/2018,21,-0.1,29,0.5,2000,-16.0,0.0,0.0,0.0,Wintr,No Holiday,Yes,2060950,247
250,27/02/2018,5,0.6,50,0.1,1026,-8.6,,0.0,0.0,Winter,No Holiday,Yes,957524,79
251,27/03/2018,8,9.3,62,0.6,519,2.3,,,0.0,Spriing,No Holiday,Yes,6588934,1229
252,27/12/2017,8,-10.2,35,1.8,2000,-22.7,0.0,0.0,0.0,Winter,No Holiday,Yes,3644630,551
253,16/03/2018,10,6.7,46,2.2,1936,-4.1,1.79,0.0,0.0,Sproing,No Holiday,Yes,3357691,500
254,8/2/2018,0,-8.2,50,1.1,1850,-16.8,0.0,0.0,0.0,Winteer,No Holiday,Yes,1363520,140
255,19/03/2018,17,8.5,59,2.7,1927,0.9,0.16,0.0,0.0,Sprng,No Holiday,Yes,3162810,608
256,21/07/2018,17,36.3,36,3.1,1972,18.8,1.91,0.0,0.0,Summr,No Holiday,Yes,5996839,1057
257,13/11/2018,-9,13.1,59,1.7,1407,3.4,0.49,0.1,0.1,Autum,No Holiday,Yes,2214701,337
258,21/03/2018,-4,13.5,57,1.7,1473,5.1,0.57,0.1,0.1,Summr,No Holiday,No,2317162,337
259,9/5/2018,-10,12.6,56,,1416,3.4,,0.1,0.1,Sproing,No Holiday,No,7353874,1311
260,5/7/2018,-8,12.7,57,1.7,1458,4.3,0.6,0.0,0.1,Summmer,No Holiday,Yes,2291358,308
261,28/08/2018,8,23.4,83,0.8,1998,20.3,,0.0,0.0,Summmer,No Holiday,Yes,9885530,1913
262,2/6/2018,21,22.1,44,2.5,2000,9.2,0.0,0.0,0.0,Sumer,No Holiday,Yes,11792038,2295
263,23/05/2018,-6,13.8,56,1.8,1403,3.9,0.65,0.1,0.1,Autumn,No Holiday,No,3190325,505
264,24/03/2018,14,12.7,55,3.4,378,3.8,,0.0,0.0,Spriing,No Holiday,Yes,4891313,855
265,29/03/2018,16,20.7,38,2.2,741,5.8,1.63,0.0,0.0,Sproing,No Holiday,Yes,5482425,1008
266,28/06/2018,11,26.5,64,1.8,1806,19.1,1.3,0.0,0.0,Sumer,No Holiday,Yes,4994427,950
267,16/06/2018,2,17.9,60,0.8,2000,10.0,0.0,0.0,0.0,Summer,No Holiday,Yes,4612578,784
268,23/12/2017,9,5.2,84,0.7,226,2.7,0.03,0.0,0.0,Winter,No Holiday,Yes,1866810,209
269,25/10/2018,16,20.4,32,0.9,1720,3.1,0.84,0.0,0.0,Autum,No Holiday,Yes,7904053,1555
270,8/12/2017,12,-2.0,30,1.4,1728,-17.3,1.14,0.0,0.0,Wonter,No Holiday,Yes,2648814,374
271,5/9/2018,9,23.4,59,3.0,1974,14.9,1.46,0.0,0.0,Auttumn,No Holiday,Yes,7133333,1237
272,17/04/2018,4,7.6,52,0.4,1935,-1.6,0.0,0.0,0.0,Sproing,No Holiday,Yes,1203223,113
273,1/2/2018,8,-8.6,59,,1948,-15.1,0.01,0.0,1.6,Winteer,No Holiday,Yes,3092010,491
274,19/07/2018,13,32.6,47,2.7,1641,19.8,3.36,0.0,0.0,Sumer,No Holiday,Yes,4421309,779
275,27/02/2018,14,6.3,40,0.8,943,-6.3,0.34,0.0,0.0,Wintr,No Holiday,Yes,2355655,368
276,8/7/2018,18,26.7,48,1.0,2000,14.7,0.53,0.0,0.0,Summr,No Holiday,Yes,12942887,2438
277,16/07/2018,0,26.5,81,0.9,1650,22.9,0.0,0.0,0.0,Summer,No Holiday,Yes,4306655,823
278,10/2/2018,20,-4.4,19,5.8,2000,-24.6,0.0,0.0,0.0,Wintr,No Holiday,Yes,1539262,123
279,30/06/2018,17,27.4,75,2.3,616,22.5,0.46,0.0,0.0,Sumer,No Holiday,Yes,7380062,1353
280,30/10/2018,16,11.0,34,2.3,1999,-4.2,1.16,0.0,0.0,Autumn,No Holiday,Yes,5919344,1122
281,29/12/2017,19,2.7,68,,348,-2.6,,0.0,0.0,Winteer,No Holiday,Yes,2512770,418
282,9/4/2018,14,13.9,26,2.5,1537,-5.3,2.99,0.0,0.0,Spriing,No Holiday,Yes,5583347,972
283,12/4/2018,16,18.8,23,4.2,1956,-2.7,2.39,0.0,0.0,Spring,No Holiday,Yes,6642281,1282
284,19/10/2018,15,19.7,30,,1971,1.6,1.89,0.0,0.0,Autum,No Holiday,Yes,7708031,1439
285,24/06/2018,21,24.5,71,1.7,1295,18.8,0.0,0.0,0.0,Summmer,No Holiday,Yes,11507677,2140
286,22/07/2018,14,37.4,34,2.3,1860,18.8,3.05,0.0,0.0,Summmer,No Holiday,Yes,3586595,595
287,13/03/2018,19,14.1,77,2.0,1240,10.1,0.04,0.0,0.0,Spring,No Holiday,Yes,6879608,1243
288,25/01/2018,20,-13.5,33,2.4,2000,-26.3,,0.0,0.5,Wintr,No Holiday,Yes,1536416,155
289,8/4/2018,0,2.9,46,2.2,2000,-7.6,0.0,0.0,0.0,Spring,No Holiday,Yes,1780277,327
290,14/11/2018,19,11.5,52,2.4,1319,1.9,0.0,0.0,0.0,Autum,No Holiday,Yes,7555698,1487
291,8/1/2018,16,3.5,36,1.7,1702,-10.2,0.16,0.0,0.0,Winteer,No Holiday,Yes,2564902,335
292,12/3/2018,6,2.8,57,0.7,920,-4.8,0.0,0.0,0.0,Sprng,No Holiday,Yes,2166863,291
293,24/03/2018,0,4.7,46,1.7,746,-5.9,0.0,,0.0,Spring,No Holiday,Yes,2226877,397
294,15/02/2018,18,1.1,18,2.5,2000,-20.6,0.2,0.0,0.0,Winteer,Holiday,Yes,1358519,197
295,17/08/2018,1,23.4,47,2.1,2000,11.4,0.0,0.0,0.0,Sumer,No Holiday,Yes,4827135,801
296,26/03/2018,11,12.6,60,2.4,281,5.0,2.23,0.0,0.0,Spring,No Holiday,Yes,3032354,467
297,21/03/2018,8,1.6,42,1.8,2000,-9.9,0.13,0.0,0.0,Spring,No Holiday,Yes,6046930,1122
298,8/4/2018,3,2.0,50,2.0,2000,-7.3,0.0,0.0,0.0,Sproing,No Holiday,Yes,1433259,142
299,14/08/2018,23,30.3,65,0.4,2000,22.9,0.0,0.0,0.0,Summr,No Holiday,Yes,6450780,1169
300,18/11/2018,22,6.8,53,0.4,1498,-2.1,,0.0,0.0,Autum,No Holiday,Yes,3585574,643
301,6/4/2018,18,5.9,43,5.3,859,-5.7,0.62,0.0,0.0,Spring,No Holiday,Yes,6082392,1095
302,18/05/2018,-5,13.1,60,1.6,1488,5.5,0.55,0.1,0.1,Autum,No Holiday,No,10712522,1959
303,18/04/2018,9,11.2,31,1.7,1299,-5.3,1.59,,0.0,Sproing,No Holiday,Yes,5523422,987
304,20/03/2018,17,4.9,43,4.3,2000,-6.6,0.42,0.0,0.0,Spring,No Holiday,Yes,4404893,717
305,11/5/2018,22,16.2,54,,1327,6.8,0.0,0.0,0.0,Spring,No Holiday,Yes,7909513,1527
306,22/05/2018,19,17.6,93,0.3,331,16.4,0.06,1.5,0.0,Spring,Holiday,Yes,631139,38
307,19/05/2018,6,10.5,70,1.0,2000,5.2,0.03,0.0,0.0,Sprng,No Holiday,Yes,1817959,257
308,10/3/2018,20,5.2,69,1.8,1196,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,2736128,451
309,17/12/2017,17,-3.8,35,2.4,2000,-17.0,0.17,0.0,0.0,Wintr,No Holiday,Yes,1879275,251
310,24/12/2017,20,0.6,67,3.3,506,-4.8,0.0,,0.0,Wintr,Holiday,Yes,1530928,115
311,9/3/2018,2,2.8,74,1.2,415,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes,1289916,154
312,21/05/2018,-3,12.5,59,1.8,1440,4.8,,0.1,0.1,Winter,Holiday,Yes,257196,11
313,6/8/2018,14,34.0,59,3.2,1180,24.8,1.98,0.0,0.0,Summer,No Holiday,Yes,3315523,601
314,11/6/2018,7,19.1,59,1.1,2000,10.8,0.38,,0.0,Summmer,No Holiday,Yes,8838104,1654
315,23/01/2018,22,-13.9,45,4.0,2000,-23.2,0.0,0.0,0.9,Wintr,No Holiday,Yes,1004022,107
316,27/08/2018,6,20.6,98,0.7,626,20.2,,1.0,0.0,Summer,No Holiday,Yes,903266,57
317,11/10/2018,10,10.2,44,2.3,1986,-1.5,1.8,0.0,0.0,Autumn,No Holiday,Yes,4409214,770
318,14/01/2018,11,12.6,57,12.3,1440,5.1,0.61,0.1,0.1,Wintr,Holiday,No,1170981,79
319,2/11/2018,7,4.1,75,0.8,1143,0.0,0.0,,0.0,Autum,No Holiday,Yes,5960242,1069
320,12/11/2018,4,4.0,68,0.0,2000,-1.3,0.0,0.0,0.0,Auttumn,No Holiday,Yes,1241219,120
321,18/12/2017,12,-1.8,83,1.2,351,-4.3,0.09,1.1,5.1,Winter,No Holiday,Yes,787942,63
322,28/07/2018,6,28.0,85,0.8,647,25.2,0.01,0.0,0.0,Summmer,No Holiday,Yes,2156044,369
323,20/08/2018,13,31.6,46,,1864,18.5,1.77,0.0,0.0,Summr,No Holiday,Yes,5096899,824
324,22/07/2018,15,37.5,33,2.0,1816,18.4,2.32,0.0,0.0,Sumer,No Holiday,Yes,3725262,664
325,18/03/2018,9,6.3,53,0.5,849,-2.5,0.34,0.0,0.0,Spriing,No Holiday,Yes,2492501,409
326,20/10/2018,15,21.3,24,1.5,1832,-0.1,1.91,0.0,0.0,Autumn,No Holiday,Yes,9658929,1760
327,13/06/2018,23,21.5,62,0.1,1827,13.9,0.0,0.0,0.0,Summr,No Holiday,Yes,7447458,1422
328,14/10/2018,5,7.6,79,0.3,765,4.1,0.0,,0.0,Autum,No Holiday,Yes,1052828,138
329,17/01/2018,9,3.0,66,0.7,306,-2.7,0.12,0.0,0.0,Winter,No Holiday,Yes,2366784,340
330,27/03/2018,12,18.0,0,6.5,1404,-26.4,0.0,2.5,0.3,Sprng,No Holiday,No,2238613,380
331,10/9/2018,4,19.4,61,1.6,2000,11.6,,0.0,0.0,Autumn,No Holiday,Yes,1339773,184
332,17/10/2018,22,9.9,50,0.1,2000,0.0,0.0,0.0,0.0,Auttumn,No Holiday,Yes,7658415,1383
333,28/08/2018,10,25.4,75,0.7,1995,20.6,0.96,0.0,0.0,Sumer,No Holiday,Yes,3851465,673
334,7/10/2018,13,20.1,41,3.0,1963,6.4,2.34,0.0,0.0,Autmn,No Holiday,Yes,9280440,1767
335,7/9/2018,18,24.4,34,2.4,2000,7.5,0.84,0.0,0.0,Autmn,No Holiday,Yes,15913950,3115
336,23/03/2018,18,9.7,36,3.6,948,-4.6,0.37,0.0,0.0,Sprng,No Holiday,Yes,8828915,1606
337,13/06/2018,11,24.5,51,1.5,1333,13.6,1.97,0.0,0.0,Sumer,No Holiday,Yes,8463826,1512
338,27/01/2018,-9,12.6,58,1.9,1433,3.7,0.55,0.1,0.1,Wonter,Holiday,Yes,4937610,790
339,10/1/2018,12,-5.6,44,4.5,1830,-15.9,1.1,0.0,0.5,Wonter,No Holiday,Yes,1264044,221
340,18/09/2018,9,20.8,64,1.1,1205,13.7,1.13,0.0,0.0,Auttumn,No Holiday,No,134539,0
341,21/11/2018,17,5.7,61,2.2,1987,-1.2,0.07,0.0,0.0,Autmn,No Holiday,Yes,6216002,1104
342,28/11/2018,2,4.1,34,1.3,928,-10.3,0.0,,0.0,Autumn,No Holiday,Yes,1678652,269
343,17/09/2018,17,27.3,43,2.6,2000,13.6,1.25,0.0,0.0,Autumn,No Holiday,Yes,11492782,2121
344,9/4/2018,12,10.4,44,1.7,1235,-1.3,2.93,0.0,0.0,Sprng,No Holiday,Yes,4368734,818
345,25/06/2018,7,22.1,74,0.3,830,17.2,0.37,0.0,0.0,Summr,No Holiday,Yes,8933713,1628
346,19/01/2018,14,4.7,24,3.6,1552,-14.2,,0.0,0.0,Winteer,No Holiday,Yes,2473373,329
347,8/7/2018,4,18.4,57,1.1,2000,9.7,0.0,0.0,0.0,Summmer,No Holiday,Yes,1751269,299
348,6/3/2018,7,-1.0,78,0.6,1484,-4.3,0.0,0.0,0.0,Sproing,No Holiday,Yes,3746321,605
349,16/06/2018,12,24.8,43,1.2,1943,11.3,3.27,0.0,0.0,Summmer,No Holiday,Yes,8461655,1556
350,23/05/2018,18,21.7,40,3.5,1987,7.4,1.18,0.0,0.0,Spring,No Holiday,Yes,16956916,3229
351,4/4/2018,19,14.3,53,2.1,2000,4.8,0.17,0.0,0.0,Sproing,No Holiday,Yes,7995871,1522
352,28/03/2018,9,12.4,66,,546,6.2,0.91,0.0,0.0,Spriing,No Holiday,Yes,4304775,776
353,21/12/2017,5,-4.3,91,1.5,233,-5.5,0.0,0.0,2.2,Wintr,No Holiday,Yes,490435,50
354,12/7/2018,5,25.9,91,0.4,872,24.3,0.0,0.5,0.0,Summmer,No Holiday,Yes,1746666,240
355,10/10/2018,23,8.5,52,0.6,2000,-0.8,0.0,,0.0,Autum,No Holiday,Yes,4780746,834
356,26/12/2017,19,-5.4,27,3.0,2000,-21.5,0.0,0.0,0.0,Wonter,No Holiday,Yes,2402546,325
357,16/08/2018,22,25.9,45,2.1,2000,13.0,0.0,0.0,0.0,Summr,No Holiday,Yes,10989973,2081
358,31/03/2018,9,12.6,57,,859,4.2,0.98,0.0,0.0,Sprng,No Holiday,Yes,3623049,652
359,9/4/2018,13,12.4,32,1.7,1441,-3.8,3.06,0.0,0.0,Spring,No Holiday,Yes,5189493,863
360,15/09/2018,3,21.6,80,1.2,2000,17.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,2159572,310
361,10/3/2018,15,8.1,36,4.7,1964,-6.1,2.23,0.0,0.0,Spriing,No Holiday,Yes,4880682,894
362,29/09/2018,16,26.6,34,1.3,2000,9.4,,0.0,0.0,Auttumn,No Holiday,Yes,11858549,2249
363,24/06/2018,0,22.0,81,1.6,374,18.5,,0.0,0.0,Summer,No Holiday,Yes,5162722,944
364,25/11/2018,18,7.3,72,0.7,530,2.5,0.0,0.0,0.4,Autumn,No Holiday,Yes,4328089,692
365,19/02/2018,7,-0.9,45,0.9,1820,-11.3,0.0,0.0,0.0,Wonter,No Holiday,Yes,2656953,347
366,12/2/2018,-1,13.0,61,1.7,1433,3.4,0.59,0.1,0.1,Summer,Holiday,Yes,10694270,2050
367,9/2/2018,17,4.8,38,3.0,1582,-8.3,0.47,,0.0,Wonter,No Holiday,Yes,2561315,407
368,8/2/2018,3,-8.6,64,0.9,1754,-14.1,0.0,0.0,0.0,Wonter,No Holiday,Yes,1063033,51
369,14/09/2018,23,22.3,87,1.1,1810,20.0,0.0,0.5,0.0,Auttumn,No Holiday,Yes,4610149,733
370,24/01/2018,16,-11.2,30,4.7,2000,-25.3,0.77,0.0,0.7,Wonter,No Holiday,Yes,782395,128
371,12/7/2018,15,28.0,76,2.3,1437,23.3,1.0,0.0,0.0,Summer,No Holiday,Yes,6645365,1149
372,8/6/2018,0,19.1,82,2.2,874,15.9,0.0,0.0,0.0,Summmer,No Holiday,Yes,4853974,928
373,25/02/2018,18,5.2,30,2.8,1877,-11.0,0.36,0.0,0.0,Winteer,No Holiday,Yes,2578840,421
374,28/12/2017,10,-3.4,33,1.3,1863,-17.4,0.33,0.0,0.0,Winteer,No Holiday,Yes,1465688,217
375,23/06/2018,10,25.8,35,1.5,1900,9.1,1.66,0.0,0.0,Summmer,No Holiday,Yes,6153251,1057
376,7/2/2018,7,-13.2,56,0.9,1665,-20.1,0.0,0.0,0.0,Wintr,No Holiday,Yes,1298982,208
377,3/1/2018,8,-7.0,49,,1971,-15.9,0.0,0.0,0.0,Winter,No Holiday,Yes,4094053,670
378,11/5/2018,3,12.0,86,0.9,297,9.7,0.0,,0.0,Spring,No Holiday,Yes,1397692,256
379,9/3/2018,21,3.5,69,1.4,1177,-1.6,,0.0,0.0,Spriing,No Holiday,Yes,3636882,548
380,15/01/2018,15,7.4,38,1.7,817,-6.0,0.63,0.0,0.0,Wintr,No Holiday,Yes,2271001,356
381,29/10/2018,9,7.5,53,1.6,1981,-1.4,1.01,0.0,0.0,Autumn,No Holiday,Yes,5300522,1023
382,10/3/2018,7,0.9,78,1.1,535,-2.5,0.0,0.0,0.0,Spring,No Holiday,Yes,1985245,221
383,11/10/2018,7,6.3,65,1.0,2000,0.1,0.01,0.0,0.0,Autumn,No Holiday,Yes,6927580,1232
384,27/07/2018,8,28.5,76,0.9,725,23.8,0.59,0.0,0.0,Summer,No Holiday,Yes,9658252,1823
385,18/01/2018,-6,12.0,58,1.8,1419,3.5,,0.2,0.1,Summer,Holiday,Yes,4266003,740
386,21/12/2017,6,-4.8,91,1.1,266,-6.0,0.0,0.0,2.2,Winter,No Holiday,Yes,604588,80
387,18/11/2018,11,7.6,35,,1695,-6.9,1.25,0.0,0.0,Autumn,No Holiday,Yes,3826920,671
388,18/06/2018,21,23.8,48,2.0,2000,12.1,0.0,0.0,0.0,Sumer,No Holiday,Yes,8719127,1714
389,21/12/2017,10,-3.0,71,0.7,608,-7.5,0.67,0.0,2.1,Winter,No Holiday,Yes,1305173,186
390,28/08/2018,18,24.3,97,0.8,105,23.7,0.01,18.5,0.0,Summr,No Holiday,Yes,854467,83
391,23/07/2018,1,30.0,52,1.5,1774,19.0,0.0,0.0,0.0,Summmer,No Holiday,Yes,3079353,577
392,25/01/2018,11,-13.8,25,3.5,1996,-29.6,0.91,0.0,0.6,Wintr,No Holiday,Yes,806725,126
393,26/03/2018,12,14.6,53,2.5,348,5.1,2.65,0.0,0.0,Spring,No Holiday,Yes,2903811,451
394,23/12/2017,2,5.6,76,1.6,641,1.6,0.0,0.0,0.0,Wonter,No Holiday,Yes,1726906,272
395,18/10/2018,12,16.8,50,1.6,2000,6.3,1.94,0.0,0.0,Autum,No Holiday,Yes,6480589,1153
396,6/6/2018,16,27.9,47,2.8,824,15.5,2.36,0.0,0.0,Summmer,Holiday,Yes,10240878,1942
397,24/01/2018,17,-11.8,26,3.5,2000,-27.4,0.39,0.0,0.7,Winter,No Holiday,Yes,1701279,212
398,17/11/2018,2,2.9,77,1.8,853,-0.7,0.0,0.0,0.0,Auttumn,No Holiday,Yes,3052262,443
399,8/3/2018,20,3.3,74,2.6,494,-0.8,0.0,0.0,0.0,Sproing,No Holiday,Yes,3080500,569
400,1/10/2018,18,16.6,61,2.9,2000,9.0,0.16,0.0,0.0,Autumn,No Holiday,Yes,14634563,2903
401,30/05/2018,21,18.2,69,2.0,1286,12.4,0.0,0.0,0.0,Spring,No Holiday,Yes,11438658,2204
402,23/09/2018,4,16.2,69,0.7,2000,10.4,0.0,0.0,0.0,Autmn,Holiday,Yes,1352822,168
403,1/3/2018,9,0.1,78,4.9,615,-3.2,0.09,0.0,0.0,Spriing,Holiday,Yes,1726881,162
404,12/11/2018,14,14.2,33,1.5,1374,-1.8,1.84,0.0,0.0,Autum,No Holiday,Yes,5277391,893
405,17/10/2018,20,12.2,47,1.1,2000,1.2,0.0,0.0,0.0,Autmn,No Holiday,Yes,8071315,1567
406,16/04/2018,3,6.4,67,1.4,1668,0.7,0.0,0.0,0.0,Spriing,No Holiday,Yes,1328147,104
407,28/05/2018,10,23.3,49,1.1,1881,11.9,,,0.0,Sprng,No Holiday,Yes,4681081,867
408,10/1/2018,16,-5.4,30,3.9,2000,-20.2,0.69,0.0,0.2,Wonter,No Holiday,Yes,1818046,209
409,10/11/2018,4,9.5,87,0.6,266,7.4,,0.0,0.0,Auttumn,No Holiday,Yes,1652956,206
410,24/08/2018,12,,81,3.2,1828,22.2,0.8,0.0,0.0,Summer,No Holiday,Yes,2132523,359
411,24/12/2017,1,5.6,78,0.5,197,2.0,0.0,0.0,0.0,Wonter,Holiday,Yes,2193294,259
412,18/12/2017,16,1.8,76,0.8,410,-1.9,0.47,,2.7,Wonter,No Holiday,Yes,1428326,203
413,27/01/2018,10,-12.3,35,,1497,-24.6,0.6,0.0,0.3,Wintr,No Holiday,Yes,654882,90
414,23/08/2018,19,30.0,59,2.2,1970,21.1,0.01,0.0,0.0,Summer,No Holiday,Yes,3443929,576
415,10/5/2018,6,11.4,80,1.0,885,8.0,0.02,0.0,0.0,Spriing,No Holiday,No,588386,0
416,14/02/2018,17,6.6,34,2.8,1300,-8.1,,0.0,0.0,Winteer,No Holiday,Yes,3096795,514
417,23/12/2017,6,5.1,81,1.3,375,2.1,0.0,0.0,0.0,Winter,No Holiday,Yes,845432,60
418,4/3/2018,13,10.8,84,1.2,400,8.1,0.44,0.0,0.0,Sproing,No Holiday,Yes,2893281,412
419,26/07/2018,3,27.7,76,,1376,23.0,0.0,0.0,0.0,Summr,No Holiday,Yes,2415919,364
420,5/4/2018,18,7.6,96,2.0,660,6.9,0.04,,0.0,Sprng,No Holiday,Yes,1079698,69
421,22/03/2018,13,9.9,29,3.2,1641,-7.3,2.91,0.0,0.0,Sproing,No Holiday,Yes,4118893,715
422,16/10/2018,8,10.4,63,0.6,1367,3.6,0.19,0.0,0.0,Auttumn,No Holiday,Yes,11103192,2142
423,17/06/2018,12,,56,0.9,530,15.4,,0.0,0.0,Summer,No Holiday,Yes,7973163,1480
424,11/4/2018,8,9.7,77,1.6,519,5.8,0.68,0.0,0.0,Sprng,No Holiday,No,176765,0
425,23/05/2018,14,22.0,33,3.4,1966,4.9,3.41,0.0,0.0,Spriing,No Holiday,Yes,6396093,1241
426,30/05/2018,19,21.2,52,3.6,1856,10.9,0.55,0.0,0.0,Sprng,No Holiday,Yes,14097745,2627
427,25/04/2018,10,14.8,29,0.6,1749,-3.0,2.2,0.0,0.0,Spriing,No Holiday,Yes,4457467,753
428,2/6/2018,0,20.9,53,1.4,1717,10.9,0.0,0.0,0.0,Summr,No Holiday,Yes,6772160,1196
429,28/08/2018,3,22.9,93,0.6,2000,21.7,,0.0,0.0,Summmer,No Holiday,Yes,1934551,292
430,21/07/2018,13,35.2,34,1.8,1636,16.9,3.21,0.0,0.0,Summmer,No Holiday,Yes,4540533,729
431,29/05/2018,13,24.2,58,1.5,1030,15.4,1.66,0.0,0.0,Sproing,No Holiday,Yes,6439588,1152
432,15/10/2018,14,20.0,48,2.1,586,8.6,1.72,0.0,0.0,Autum,No Holiday,Yes,6013665,1146
433,24/04/2018,12,15.2,57,1.9,2000,6.7,,0.0,0.0,Sprng,No Holiday,Yes,5202119,965
434,26/04/2018,12,13.2,58,10.8,1407,3.4,0.57,0.3,0.1,Auttumn,Holiday,Yes,8720927,1656
435,6/7/2018,-3,12.1,57,1.7,1373,4.7,0.66,0.2,0.0,Spring,Holiday,No,1049609,144
436,29/07/2018,14,35.4,43,1.4,2000,20.9,2.48,0.0,0.0,Sumer,No Holiday,Yes,4382518,685
437,15/05/2018,19,26.9,49,0.9,1063,15.2,0.1,0.0,0.0,Sproing,No Holiday,Yes,12669628,2341
438,8/9/2018,13,26.1,32,3.0,1985,8.1,3.06,0.0,0.0,Autum,No Holiday,Yes,8285045,1530
439,10/5/2018,11,18.3,51,3.1,1015,7.9,2.84,0.0,0.0,Sproing,No Holiday,No,268942,0
440,26/03/2018,4,,96,2.0,53,4.9,0.0,0.0,0.0,Spring,No Holiday,Yes,552480,71
441,31/05/2018,0,15.8,82,1.6,546,12.7,0.0,0.0,0.0,Spring,No Holiday,Yes,4187489,812
442,2/1/2018,1,-2.1,56,0.8,1732,-9.7,0.0,0.0,0.0,Wintr,No Holiday,Yes,1080897,117
443,12/8/2018,-9,13.4,60,1.7,1418,4.1,0.54,0.1,0.0,Spriing,No Holiday,No,2351847,298
444,23/01/2018,1,-6.0,76,3.1,1178,-9.5,0.0,0.0,1.0,Wintr,No Holiday,Yes,972956,132
445,12/4/2018,12,17.5,20,4.6,2000,-5.7,,0.0,0.0,Sproing,No Holiday,Yes,5801289,1006
446,1/8/2018,0,30.5,68,1.9,2000,23.9,0.0,0.0,0.0,Sumer,No Holiday,Yes,4775149,894
447,1/8/2018,9,,53,0.7,1264,21.5,1.69,0.0,0.0,Summer,No Holiday,Yes,4406556,852
448,7/6/2018,18,25.6,57,2.7,1217,16.4,0.96,0.0,0.0,Summmer,No Holiday,Yes,17417756,3290
449,10/7/2018,-2,11.9,59,,1477,5.2,0.5,,0.1,Wonter,No Holiday,Yes,490644,72
450,8/4/2018,17,4.3,80,2.6,1357,1.1,0.23,0.1,0.0,Spring,No Holiday,Yes,557851,74
451,3/8/2018,9,33.0,50,1.7,1722,21.1,1.49,0.0,0.0,Summmer,No Holiday,Yes,4451190,814
452,4/4/2018,3,14.3,97,,228,13.8,0.0,7.0,0.0,Spriing,No Holiday,Yes,886214,24
453,11/11/2018,14,10.1,58,0.9,605,2.1,0.43,0.0,0.0,Autumn,No Holiday,Yes,4627438,791
454,27/03/2018,23,12.4,74,1.5,356,7.8,0.0,0.0,0.0,Spriing,No Holiday,Yes,3498923,541
455,28/03/2018,23,13.5,74,1.2,603,8.9,0.0,0.0,0.0,Sproing,No Holiday,Yes,3769276,607
456,25/11/2018,14,9.2,52,1.3,765,-0.1,1.01,0.0,1.3,Autmn,No Holiday,Yes,4432412,797
457,15/03/2018,6,14.4,96,0.7,453,13.7,0.0,8.0,0.0,Sproing,No Holiday,Yes,208033,8
458,30/11/2018,4,-0.5,71,0.4,1345,-5.1,0.0,,0.0,Autumn,No Holiday,Yes,1106055,130
